time_id,date,datum,Year,town,wheat,wheat.flour,boer.meal,mealies,mealie.meal,barley,oats,oathay,lucerne.hay,potatoes,tobacco,beef,mutton,butter,eggs,cattle,sheep,pigs,bread,oranges,s.horses,tr.oxen,mi.cows,wo.sheep
72,1995/08/31,August,1895,Graaff-Reinet,108,,132,96,,120,,120,,128,,2.5,3,30,9,,,,,,,,,
72,1995/08/31,August,1895,Graham's Town,105,150,150,81,90,90,156,81,,138,4,3,6,27,9,,,,,,,,,
72,1995/08/31,August,1895,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
72,1995/08/31,August,1895,Kimberley,120,216,144,84,96,108,150,114,,128,4,7,6,24,15,,,,,,,,,
72,1995/08/31,August,1895,King William's Town,,,,63,,72,,96,,144,6,3,4,,6,,,,,,,,,
72,1995/08/31,August,1895,Malmesbury,123,,135,,,114,96,72,,112,9,4.5,4.5,15,12,,,,,,,,,
72,1995/08/31,August,1895,Mossel Bay,120,198,150,96,,96,,144,,152,5,5,5,24,9,,,,,,,,,
72,1995/08/31,August,1895,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
72,1995/08/31,August,1895,Port Alfred,,,180,96,,,,72,,72,,,,31,9,,,,,,,,,
72,1995/08/31,August,1895,Port Elizabeth,114,150,120,96,108,96,90,108,,168,4,7,6,33,18,,,,,,,,,
72,1995/08/31,August,1895,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
72,1995/08/31,August,1895,Queen's Town,90,180,132,60,78,72,132,63,,104,6,3,4,30,12,,,,,,,,,
72,1995/08/31,August,1895,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
72,1995/08/31,August,1895,Tarkastad,102,,120,162,,114,,,,96,7,4,3,18,8,,,,,,,,,
72,1995/08/31,August,1895,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
72,1995/08/31,August,1895,Worcester,,186,150,117,,,,,,140,6,4,4,18,13,,,,,,,,,
73,1995/09/30,September,1895,Aliwal North,126,240,120,102,108,60,180,78,,156,5,5,5,24,9,,,,,,,,,
73,1995/09/30,September,1895,Beaufort West,135,,156,106,120,120,100,96,,216,4.5,4,4,19,24,,,,,,,,,
73,1995/09/30,September,1895,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
73,1995/09/30,September,1895,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
73,1995/09/30,September,1895,Burghersdorp,144,,168,90,,72,,102,,66,,3,3,24,7,,,,,,,,,
73,1995/09/30,September,1895,Cape Town,123,180,150,87,126,78,111,80,,243,3.25,3.5,5.5,18,12,,,,,,,,,
73,1995/09/30,September,1895,Clanwilliam,168,,180,,,,,,,,18,4.5,4.5,15,12,,,,,,,,,
73,1995/09/30,September,1895,Colesberg,126,,138,90,,72,,72,,144,,4,4.5,18,11,,,,,,,,,
73,1995/09/30,September,1895,Cradock,132,,144,90,,84,,96,,180,6,3.5,3.5,27,11,,,,,,,,,
73,1995/09/30,September,1895,Dordrecht,120,228,150,90,96,108,108,72,,108,7,5,5,24,6,,,,,,,,,
73,1995/09/30,September,1895,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
73,1995/09/30,September,1895,East London,,,132,84,,,192,105,,150,4.5,,5.5,45,13,,,,,,,,,
73,1995/09/30,September,1895,Graaff-Reinet,120,,126,,,132,,78,,162,,2.5,3,30,9,,,,,,,,,
73,1995/09/30,September,1895,Graham's Town,120,,156,84,108,96,120,90,,129,4.5,6,6,30,6,,,,,,,,,
73,1995/09/30,September,1895,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
73,1995/09/30,September,1895,Kimberley,132,240,180,120,144,120,150,120,,216,5,7,6,30,15,,,,,,,,,
73,1995/09/30,September,1895,King William's Town,,,,78,,,,87,,168,,3,4,,6,,,,,,,,,
73,1995/09/30,September,1895,Malmesbury,126,,138,,,88,96,72,,180,,4.5,4.5,15,12,,,,,,,,,
73,1995/09/30,September,1895,Mossel Bay,144,180,162,102,,102,,132,,234,4,6,6,24,8,,,,,,,,,
73,1995/09/30,September,1895,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
73,1995/09/30,September,1895,Port Alfred,,,,96,,,,72,,192,,,,30,8,,,,,,,,,
73,1995/09/30,September,1895,Port Elizabeth,102,198,132,99,132,102,102,102,,150,3,4,5,33,15,,,,,,,,,
73,1995/09/30,September,1895,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
73,1995/09/30,September,1895,Queen's Town,126,216,186,96,120,90,138,90,,198,6,3,4,36,12,,,,,,,,,
73,1995/09/30,September,1895,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
73,1995/09/30,September,1895,Tarkastad,180,,240,,,120,,,,120,8,4,4,30,9,,,,,,,,,
73,1995/09/30,September,1895,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
73,1995/09/30,September,1895,Worcester,144,,120,123,,,96,,,210,6,4,4,17,9,,,,,,,,,
74,1995/10/31,October,1895,Aliwal North,126,240,144,102,114,72,180,78,,180,5,5,5,24,12,,,,,,,,,
74,1995/10/31,October,1895,Beaufort West,135,,156,106,120,120,100,96,,252,4.5,4,4,19,24,,,,,,,,,
74,1995/10/31,October,1895,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
74,1995/10/31,October,1895,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
74,1995/10/31,October,1895,Burghersdorp,138,,,105,,,,102,,81,,3.5,4.5,30,10,,,,,,,,,
74,1995/10/31,October,1895,Cape Town,123,192,,105,144,102,108,57,,198,3.25,3.5,5.5,17,14,,,,,,,,,
74,1995/10/31,October,1895,Clanwilliam,168,,180,,,,,,,,18,4.5,4.5,15,12,,,,,,,,,
74,1995/10/31,October,1895,Colesberg,168,,180,90,,90,,102,,180,4.5,4,4.5,21,12,,,,,,,,,
74,1995/10/31,October,1895,Cradock,150,,168,114,,84,,111,,180,6,3.5,3.5,33,12,,,,,,,,,
74,1995/10/31,October,1895,Dordrecht,144,270,180,102,120,108,120,84,,162,7,6,5,24,6,,,,,,,,,
74,1995/10/31,October,1895,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
74,1995/10/31,October,1895,East London,,,,93,,,,108,,162,3,4.5,5.5,39,13,,,,,,,,,
74,1995/10/31,October,1895,Graaff-Reinet,,,,,,,,,,288,,3,3,33,12,,,,,,,,,
74,1995/10/31,October,1895,Graham's Town,123,,180,102,,102,,72,,120,4.5,6,6,30,10,,,,,,,,,
74,1995/10/31,October,1895,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
74,1995/10/31,October,1895,Kimberley,156,264,204,126,150,132,156,126,,240,5,7,6,30,15,,,,,,,,,
74,1995/10/31,October,1895,King William's Town,,,,81,,,,69,,168,,5,5.5,,8,,,,,,,,,
74,1995/10/31,October,1895,Malmesbury,126,,138,,,88,96,72,,180,,4.5,4.5,15,12,,,,,,,,,
74,1995/10/31,October,1895,Mossel Bay,150,198,168,108,,96,,72,,240,3,6,6,18,9,,,,,,,,,
74,1995/10/31,October,1895,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
74,1995/10/31,October,1895,Port Alfred,,,,102,100,,,57,,120,,,,21,6,,,,,,,,,
74,1995/10/31,October,1895,Port Elizabeth,120,198,156,108,180,102,126,96,,144,3.5,7,6,33,15,,,,,,,,,
74,1995/10/31,October,1895,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
74,1995/10/31,October,1895,Queen's Town,144,216,192,87,108,102,144,78,,240,5.5,4,5,30,15,,,,,,,,,
74,1995/10/31,October,1895,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
74,1995/10/31,October,1895,Tarkastad,210,,255,127,,54,,,,120,6,4,3.75,22,10,,,,,,,,,
74,1995/10/31,October,1895,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
74,1995/10/31,October,1895,Worcester,,198,156,103,,,,45,,216,7,4,4,14,9,,,,,,,,,
75,1995/11/30,November,1895,Aliwal North,138,216,168,96,120,84,240,114,,300,5,5,5,18,14,,,,,,,,,
75,1995/11/30,November,1895,Beaufort West,135,,156,106,120,120,100,96,,252,4.5,4,4,19,24,,,,,,,,,
75,1995/11/30,November,1895,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
75,1995/11/30,November,1895,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
75,1995/11/30,November,1895,Burghersdorp,132,,174,108,,,,108,,72,,3.5,4,24,12,,,,,,,,,
75,1995/11/30,November,1895,Cape Town,120,186,150,105,138,99,108,46,,132,3.25,3.5,5.5,18,13,,,,,,,,,
75,1995/11/30,November,1895,Clanwilliam,168,,180,,,,,,,,18,4.5,4.5,18,12,,,,,,,,,
75,1995/11/30,November,1895,Colesberg,162,210,192,105,120,72,132,66,,210,4,4,4,24,15,,,,,,,,,
75,1995/11/30,November,1895,Cradock,150,,168,99,,90,,69,,270,4,4.5,3.5,30,14,,,,,,,,,
75,1995/11/30,November,1895,Dordrecht,144,270,210,108,120,120,120,72,,180,6,5,5,21,12,,,,,,,,,
75,1995/11/30,November,1895,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
75,1995/11/30,November,1895,East London,,,,81,,102,,96,,168,,4.5,5.5,21,16,,,,,,,,,
75,1995/11/30,November,1895,Graaff-Reinet,165,,,,,171,,123,,204,,3,3,30,19,,,,,,,,,
75,1995/11/30,November,1895,Graham's Town,126,,192,105,,78,126,59,,102,4,5.5,6,29,16,,,,,,,,,
75,1995/11/30,November,1895,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
75,1995/11/30,November,1895,Kimberley,156,252,204,120,144,120,120,102,,240,5,7,6,30,18,,,,,,,,,
75,1995/11/30,November,1895,King William's Town,,,180,78,90,,,60,,210,,3,4,,12,,,,,,,,,
75,1995/11/30,November,1895,Malmesbury,105,,117,,,96,72,39,,180,,4,4,15,9,,,,,,,,,
75,1995/11/30,November,1895,Mossel Bay,144,222,156,120,,90,,84,,120,3,6,6,24,12,,,,,,,,,
75,1995/11/30,November,1895,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
75,1995/11/30,November,1895,Port Alfred,,,,108,,60,,30,,120,,,,18,16,,,,,,,,,
75,1995/11/30,November,1895,Port Elizabeth,138,198,168,108,132,78,138,78,,120,6,7,6,36,21,,,,,,,,,
75,1995/11/30,November,1895,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
75,1995/11/30,November,1895,Queen's Town,138,210,192,81,108,96,120,72,,252,7,4,5,18,15,,,,,,,,,
75,1995/11/30,November,1895,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
75,1995/11/30,November,1895,Tarkastad,180,,210,150,,100,,,,120,7,5,5,18,12,,,,,,,,,
75,1995/11/30,November,1895,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
75,1995/11/30,November,1895,Worcester,150,198,156,102,,78,,39,,144,7,4,4,16,10,,,,,,,,,
76,1995/12/31,December,1895,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
76,1995/12/31,December,1895,Beaufort West,135,,156,106,120,120,102,50,,252,4.25,4,4,19,24,,,,,,,,,
76,1995/12/31,December,1895,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
76,1995/12/31,December,1895,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
76,1995/12/31,December,1895,Burghersdorp,135,,174,108,,120,,108,,108,,3.5,4,24,12,,,,,,,,,
76,1995/12/31,December,1895,Cape Town,111,190,157,99,123,69,75,44,,132,3,3.5,5.5,20,18,,,,,,,,,
76,1995/12/31,December,1895,Clanwilliam,120,,132,,,,,,,,18,4.5,4.5,18,12,,,,,,,,,
76,1995/12/31,December,1895,Colesberg,126,,,90,,72,132,66,,132,4,4,4.5,18,12,,,,,,,,,
76,1995/12/31,December,1895,Cradock,156,,174,102,,90,,72,,240,4,4.5,4,27,15,,,,,,,,,
76,1995/12/31,December,1895,Dordrecht,120,270,198,90,120,,,72,,180,5,5,5,,12,,,,,,,,,
76,1995/12/31,December,1895,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
76,1995/12/31,December,1895,East London,,,,84,,,,120,,192,,4.5,5.5,,,,,,,,,,,
76,1995/12/31,December,1895,Graaff-Reinet,162,,192,120,,144,,120,,180,,3,4,33,18,,,,,,,,,
76,1995/12/31,December,1895,Graham's Town,144,198,198,102,78,78,96,60,,120,6,4,6,45,21,,,,,,,,,
76,1995/12/31,December,1895,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
76,1995/12/31,December,1895,Kimberley,156,252,192,120,132,108,108,96,,144,5,7,6,18,21,,,,,,,,,
76,1995/12/31,December,1895,King William's Town,,,,84,,72,,90,,120,6,3,4.5,,13,,,,,,,,,
76,1995/12/31,December,1895,Malmesbury,105,,117,,,90,66,39,,156,,4,4,15,12,,,,,,,,,
76,1995/12/31,December,1895,Mossel Bay,144,216,162,120,,96,,84,,192,3,6,6,24,12,,,,,,,,,
76,1995/12/31,December,1895,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
76,1995/12/31,December,1895,Port Alfred,,,,,,60,,27,,84,,,,36,9,,,,,,,,,
76,1995/12/31,December,1895,Port Elizabeth,168,,,120,126,78,132,102,,132,5,5,6,36,21,,,,,,,,,
76,1995/12/31,December,1895,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
76,1995/12/31,December,1895,Queen's Town,138,210,180,78,108,96,108,66,,288,6,4,5,24,18,,,,,,,,,
76,1995/12/31,December,1895,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
76,1995/12/31,December,1895,Tarkastad,,,,132,,108,,,,,7,4.5,5,24,15,,,,,,,,,
76,1995/12/31,December,1895,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
76,1995/12/31,December,1895,Worcester,150,198,156,96,,72,,42,,114,7,4,4,20,14,,,,,,,,,
77,1996/01/31,January,1896,Aliwal North,132,228,180,120,144,90,240,102,,240,6,5,5,9,14,,,,,,,,,
77,1996/01/31,January,1896,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
77,1996/01/31,January,1896,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
77,1996/01/31,January,1896,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
77,1996/01/31,January,1896,Burghersdorp,147,,174,120,,120,162,120,,108,,3.5,4,9,12,,,,,,,,,
77,1996/01/31,January,1896,Cape Town,120,192,150,96,135,,75,48,,135,3.25,3.5,5.5,17,15,,,,,,,,,
77,1996/01/31,January,1896,Clanwilliam,120,,132,,,,,,,,18,4.5,4.5,18,12,,,,,,,,,
77,1996/01/31,January,1896,Colesberg,141,,150,123,,81,168,,,106,,3.5,4,12,10,,,,,,,,,
77,1996/01/31,January,1896,Cradock,156,,174,126,,96,,72,,108,4.5,4.5,4,16,16,,,,,,,,,
77,1996/01/31,January,1896,Dordrecht,120,264,180,108,144,,,72,,120,5,5,5,6,9,,,,,,,,,
77,1996/01/31,January,1896,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
77,1996/01/31,January,1896,East London,,,,114,,,,108,,,3,4.5,5.5,12,19,,,,,,,,,
77,1996/01/31,January,1896,Graaff-Reinet,162,,174,144,,90,123,120,,150,,3,4,15,18,,,,,,,,,
77,1996/01/31,January,1896,Graham's Town,135,,198,120,,90,102,60,,126,6,4,6,21,16,,,,,,,,,
77,1996/01/31,January,1896,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
77,1996/01/31,January,1896,Kimberley,156,252,204,144,156,108,108,96,,144,5,7,6,18,18,,,,,,,,,
77,1996/01/31,January,1896,King William's Town,,,,108,,,,90,,126,6,3,4,,12,,,,,,,,,
77,1996/01/31,January,1896,Malmesbury,121,,126,,,74,66,40,,156,10,4,5,15,12,,,,,,,,,
77,1996/01/31,January,1896,Mossel Bay,144,240,162,120,,96,120,84,,216,3,6,6,24,12,,,,,,,,,
77,1996/01/31,January,1896,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
77,1996/01/31,January,1896,Port Alfred,,,,,,,,42,,84,,,,27,12,,,,,,,,,
77,1996/01/31,January,1896,Port Elizabeth,150,198,198,114,144,84,120,84,,120,4,,,24,24,,,,,,,,,
77,1996/01/31,January,1896,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
77,1996/01/31,January,1896,Queen's Town,150,210,192,108,138,114,126,72,,150,7,4,5,9,15,,,,,,,,,
77,1996/01/31,January,1896,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
77,1996/01/31,January,1896,Tarkastad,150,,204,144,,120,,,,,,5,4.5,18,16,,,,,,,,,
77,1996/01/31,January,1896,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
77,1996/01/31,January,1896,Worcester,150,198,156,87,,85,84,48,,126,7,4,4,18,13,,,,,,,,,
78,1996/02/29,February,1896,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,East London,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
78,1996/02/29,February,1896,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Aliwal North,138,216,180,126,138,72,240,126,,150,6,5,5,15,24,,,,,,,,,
79,1996/03/31,March,1896,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Burghersdorp,144,,168,126,,120,,150,,96,,2.5,2.5,12,24,,,,,,,,,
79,1996/03/31,March,1896,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Clanwilliam,144,,156,,,,,,,,18,4.5,4.5,,12,,,,,,,,,
79,1996/03/31,March,1896,Colesberg,198,,222,138,,120,144,78,,124,,3,3.5,15,15,,,,,,,,,
79,1996/03/31,March,1896,Cradock,162,,180,138,,126,,126,,120,6,4,5,16,24,,,,,,,,,
79,1996/03/31,March,1896,Dordrecht,144,270,192,,,,,78,,120,10,5,5,9,15,,,,,,,,,
79,1996/03/31,March,1896,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,East London,,,186,114,,102,120,120,,129,6,3,4.5,21,33,,,,,,,,,
79,1996/03/31,March,1896,Graaff-Reinet,162,,174,150,,132,159,105,,198,,3,4,17,18,,,,,,,,,
79,1996/03/31,March,1896,Graham's Town,133,,198,126,,102,162,81,,192,6,4,6,21,29,,,,,,,,,
79,1996/03/31,March,1896,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Kimberley,180,264,216,150,168,144,126,120,,204,6,7,6,21,36,,,,,,,,,
79,1996/03/31,March,1896,King William's Town,,,,111,,,,99,,180,,3,4,,21,,,,,,,,,
79,1996/03/31,March,1896,Malmesbury,126,,138,,,96,84,48,,156,12,4,4.5,18,15,,,,,,,,,
79,1996/03/31,March,1896,Mossel Bay,144,216,156,108,,120,120,84,,240,3,5,5,18,12,,,,,,,,,
79,1996/03/31,March,1896,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Port Alfred,,,,144,,,,,,192,,3.5,,30,31,,,,,,,,,
79,1996/03/31,March,1896,Port Elizabeth,144,168,156,120,132,108,120,102,,240,4,9,7,24,36,,,,,,,,,
79,1996/03/31,March,1896,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Queen's Town,150,222,210,120,150,150,186,108,,192,9,4,5,15,30,,,,,,,,,
79,1996/03/31,March,1896,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Tarkastad,150,240,180,132,,60,,96,,120,6,4,4,10,15,,,,,,,,,
79,1996/03/31,March,1896,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
79,1996/03/31,March,1896,Worcester,150,216,162,108,,96,81,54,,174,7,5,5,24,16,,,,,,,,,
80,1996/04/30,April,1896,Aliwal North,156,240,180,144,162,72,240,114,,180,7,5,5,15,27,,,,,,,,,
80,1996/04/30,April,1896,Beaufort West,,,,,,,,,,,4,,,,,,,,,,,,,
80,1996/04/30,April,1896,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
80,1996/04/30,April,1896,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
80,1996/04/30,April,1896,Burghersdorp,144,,180,144,,138,,168,,72,,3,3.5,16,27,,,,,,,,,
80,1996/04/30,April,1896,Cape Town,132,186,147,111,132,108,147,99,,210,3.25,3.5,5.5,19,30,,,,,,,,,
80,1996/04/30,April,1896,Clanwilliam,168,180,,,,,,,,,18,4.5,4.5,,12,,,,,,,,,
80,1996/04/30,April,1896,Colesberg,174,,180,,,144,150,96,,102,7,4,4,18,18,,,,,,,,,
80,1996/04/30,April,1896,Cradock,168,,186,144,,126,,144,,180,9,4,5,13,24,,,,,,,,,
80,1996/04/30,April,1896,Dordrecht,150,270,198,126,,,,90,,120,10,5,5,12,18,,,,,,,,,
80,1996/04/30,April,1896,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
80,1996/04/30,April,1896,East London,,,,129,,108,,141,,172,6,3,4.5,21,33,,,,,,,,,
80,1996/04/30,April,1896,Graaff-Reinet,162,,174,162,,132,153,144,,192,,3,3,13,24,,,,,,,,,
80,1996/04/30,April,1896,Graham's Town,138,,198,138,,150,126,114,,198,6.5,4,6,23,36,,,,,,,,,
80,1996/04/30,April,1896,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
80,1996/04/30,April,1896,Kimberley,180,264,216,192,192,144,168,156,,300,8,7,6,18,24,,,,,,,,,
80,1996/04/30,April,1896,King William's Town,,,,120,,,,132,,120,,3,4,,27,,,,,,,,,
80,1996/04/30,April,1896,Malmesbury,132,,144,,,108,114,114,,180,12,4,5,18,24,,,,,,,,,
80,1996/04/30,April,1896,Mossel Bay,144,216,150,120,,84,168,60,,120,3,5,5,24,18,,,,,,,,,
80,1996/04/30,April,1896,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
80,1996/04/30,April,1896,Port Alfred,,,,150,,72,,90,,144,,3.5,,30,27,,,,,,,,,
80,1996/04/30,April,1896,Port Elizabeth,156,198,162,108,132,120,108,114,,300,4,5,6,24,45,,,,,,,,,
80,1996/04/30,April,1896,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
80,1996/04/30,April,1896,Queen's Town,150,222,210,126,147,114,186,114,,270,8,4,4.5,12,27,,,,,,,,,
80,1996/04/30,April,1896,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
80,1996/04/30,April,1896,Tarkastad,150,258,192,138,,78,,102,,138,6,4,3.5,10.5,15,,,,,,,,,
80,1996/04/30,April,1896,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
80,1996/04/30,April,1896,Worcester,150,216,162,120,,102,90,66,,180,9,6,6,21,22,,,,,,,,,
81,1996/05/31,May,1896,Aliwal North,156,240,180,150,156,90,252,156,,240,7,5,5,12,30,,,,,,,,,
81,1996/05/31,May,1896,Beaufort West,,,,,,174,198,,,,,,,,,,,,,,,,,
81,1996/05/31,May,1896,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
81,1996/05/31,May,1896,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
81,1996/05/31,May,1896,Burghersdorp,174,,198,168,,,,126,,90,,2.5,3,15,24,,,,,,,,,
81,1996/05/31,May,1896,Cape Town,123,186,,,,93,177,138,,228,3.25,3.5,6.5,20,36,,,,,,,,,
81,1996/05/31,May,1896,Clanwilliam,168,,180,,,,,,,,18,6,6,,12,,,,,,,,,
81,1996/05/31,May,1896,Colesberg,168,216,198,168,192,156,156,156,,132,4,3,3.5,15,15,,,,,,,,,
81,1996/05/31,May,1896,Cradock,156,,180,156,,168,,180,,216,9,,,15,30,,,,,,,,,
81,1996/05/31,May,1896,Dordrecht,180,270,210,126,,,192,108,,180,10,5,5,15,24,,,,,,,,,
81,1996/05/31,May,1896,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
81,1996/05/31,May,1896,East London,,,192,144,,114,150,150,,180,6,3,5,19,27,,,,,,,,,
81,1996/05/31,May,1896,Graaff-Reinet,177,,180,174,,156,,150,,234,,3,4,18,36,,,,,,,,,
81,1996/05/31,May,1896,Graham's Town,144,,192,138,,162,117,156,,180,7,4,6,26,35,,,,,,,,,
81,1996/05/31,May,1896,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
81,1996/05/31,May,1896,Kimberley,180,264,216,210,228,156,168,192,,216,9,7,6,21,30,,,,,,,,,
81,1996/05/31,May,1896,King William's Town,,,,156,,,,159,,156,,3.5,4,,24,,,,,,,,,
81,1996/05/31,May,1896,Malmesbury,132,,144,150,,108,,126,,204,12,4.5,5,18,24,,,,,,,,,
81,1996/05/31,May,1896,Mossel Bay,144,216,150,,,84,168,84,,144,3,5,5,21,24,,,,,,,,,
81,1996/05/31,May,1896,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
81,1996/05/31,May,1896,Port Alfred,,,,150,,96,,,,204,,3,,21,36,,,,,,,,,
81,1996/05/31,May,1896,Port Elizabeth,168,228,180,168,168,144,168,144,,252,8,5,6,24,36,,,,,,,,,
81,1996/05/31,May,1896,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
