"","Date","cattle","horses","sheep","swine","goats","fowls","index"
"238",1909-07-01,NA,NA,NA,NA,NA,NA,NA
"239",1909-08-01,NA,NA,NA,NA,NA,NA,NA
"240",1909-09-01,NA,NA,NA,NA,NA,NA,NA
"241",1909-10-01,NA,NA,NA,NA,NA,NA,NA
"242",1909-11-01,NA,NA,NA,NA,NA,NA,NA
"243",1909-12-01,NA,NA,NA,NA,NA,NA,NA
"244",1910-01-01,137.525984762062,NA,38.0329853085424,NA,NA,NA,288.489270830532
"245",1910-02-01,176.291587361419,NA,43.6312905119798,NA,NA,NA,356.212817815121
"246",1910-03-01,126.877770304283,NA,80.3517215194402,NA,NA,NA,396.202515421276
"247",1910-04-01,NA,NA,NA,NA,NA,NA,NA
"248",1910-05-01,NA,NA,NA,NA,NA,NA,NA
"249",1910-06-01,140.943480365149,NA,82.3274390017231,NA,NA,NA,428.165499903883
"250",1910-07-01,134.042806303155,NA,42.5470800990105,NA,NA,NA,342.146229406803
"251",1910-08-01,173.981250445206,NA,43.5363998509605,NA,NA,NA,411.202928583575
"252",1910-09-01,156.299558943814,NA,98.5772981302317,NA,NA,NA,565.937789479827
"253",1910-10-01,150.249141012115,NA,51.3882589610051,NA,NA,NA,456.901291903922
"254",1910-11-01,190.310692286107,NA,50.5409198421163,NA,NA,NA,533.463336233437
"255",1910-12-01,161.861826517873,NA,102.82412137235,NA,NA,NA,674.717234516215
"256",1911-01-01,NA,NA,NA,NA,NA,NA,NA
"257",1911-02-01,NA,NA,NA,NA,NA,NA,NA
"258",1911-03-01,NA,NA,NA,NA,NA,NA,NA
"259",1911-04-01,NA,NA,NA,NA,NA,NA,NA
"260",1911-05-01,NA,NA,NA,NA,NA,NA,NA
"261",1911-06-01,NA,NA,NA,NA,NA,NA,NA
"262",1911-07-01,NA,NA,NA,NA,NA,NA,NA
"263",1911-08-01,NA,NA,NA,NA,NA,NA,NA
"264",1911-09-01,NA,NA,NA,NA,NA,NA,NA
"265",1911-10-01,NA,NA,NA,NA,NA,NA,NA
"266",1911-11-01,NA,NA,NA,NA,NA,NA,NA
"267",1911-12-01,NA,NA,NA,NA,NA,NA,NA
"268",1912-01-01,NA,NA,NA,NA,NA,NA,NA
"269",1912-02-01,NA,NA,NA,NA,NA,NA,NA
"270",1912-03-01,217.492664655525,NA,105.706108796242,NA,NA,NA,832.088733966968
"271",1912-04-01,NA,NA,NA,NA,NA,NA,NA
"272",1912-05-01,201.405905450233,NA,46.1373364576453,NA,NA,NA,628.005189336147
"273",1912-06-01,194.828969031137,NA,98.073658322186,NA,NA,NA,862.034608116569
"274",1912-07-01,NA,NA,NA,NA,NA,NA,NA
"275",1912-08-01,201.405905450234,NA,46.1373364576455,NA,NA,NA,721.219925597177
"276",1912-09-01,206.479491868486,NA,114.466249314079,NA,NA,NA,1106.77094192068
"277",1912-10-01,NA,NA,NA,NA,NA,NA,NA
"278",1912-11-01,201.405905450234,NA,50.5409198421158,NA,NA,NA,872.817911300804
"279",1912-12-01,234.869461844286,NA,111.834489490799,NA,NA,NA,1337.47186436577
"280",1913-01-01,NA,NA,NA,NA,NA,NA,NA
"281",1913-02-01,228.72498643554,NA,57.6255147658859,NA,NA,NA,1087.87969939305
"282",1913-03-01,227.044824304836,NA,111.834489490798,NA,NA,NA,1440.77039106103
"283",1913-04-01,NA,NA,NA,NA,NA,NA,NA
"284",1913-05-01,228.724986435541,NA,51.376363544955,NA,NA,NA,1175.16583709597
"285",1913-06-01,199.13148389871,NA,98.2253578070093,NA,NA,NA,1451.2807391914
"286",1913-07-01,150.249141012118,NA,34.258839307336,NA,NA,NA,888.982603098219
"287",1913-08-01,200.605083569182,NA,57.4405206616305,NA,NA,NA,1293.15561264617
"288",1913-09-01,241.330637934396,NA,144.737851279466,NA,NA,NA,2151.49892291841
"289",1913-10-01,NA,NA,NA,NA,NA,NA,NA
"290",1913-11-01,209.629912733721,NA,54.5904326926277,NA,NA,NA,1498.89063518465
"291",1913-12-01,192.791910897631,NA,97.9325494539834,NA,NA,NA,1837.02519707222
"292",1914-01-01,NA,NA,NA,NA,NA,NA,NA
"293",1914-02-01,183.857596049741,NA,46.1373364576449,NA,NA,NA,1441.72218276214
"294",1914-03-01,208.689311029941,NA,95.0085283728924,NA,NA,NA,2102.66504053198
"295",1914-04-01,NA,NA,NA,NA,NA,NA,NA
"296",1914-05-01,188.184249094716,NA,54.5904326926269,NA,NA,NA,1655.36317977784
"297",1914-06-01,209.288133813262,NA,91.5304982929875,NA,NA,NA,2167.99133317017
"298",1914-07-01,NA,NA,NA,NA,NA,NA,NA
"299",1914-08-01,192.831473540262,NA,NA,NA,NA,NA,1997.51871155168
